id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_number,city,road,neighbourhood,residential,nearby_attractions,quarter_sale,sales_price,profit
3878900464,2015-05-04,229500.0,2,1.75,1870,6625,1.0,0,0,3,7,960,910,1948,0,98178,47.5071,-122.249,1680,6000,10436,Seattle,Waters Avenue South,Rainier Beach,,,2,298350.0,68850.0
3878900681,2015-01-21,272000.0,1,0.75,1040,6034,1.0,0,1,3,7,580,460,1991,0,98178,47.5078,-122.251,1560,5650,10410,Seattle,66th Avenue South,Rainier Beach,,,1,299200.0,27200.0
3879900750,2014-09-10,579000.0,2,2.5,1280,1051,2.0,0,0,3,8,1080,200,2009,0,98119,47.6273,-122.359,1580,1279,920,Seattle,2nd Avenue West,Uptown,,,1,752700.0,173700.0
3879900753,2014-11-14,727000.0,3,2.5,1580,991,3.0,0,0,3,9,1580,0,2009,0,98119,47.6276,-122.359,1610,1297,119,Seattle,West Kinnear Place,Uptown,,,1,799700.0000000001,72700.0
3880900236,2014-08-22,455000.0,2,1.5,910,966,2.0,0,0,3,8,820,90,2006,0,98119,47.627,-122.361,2740,6400,306,Seattle,West Olympic Place,Uptown,,,1,591500.0,136500.0
3880900245,2015-02-02,700000.0,6,3.0,2790,4550,2.5,0,0,4,8,2790,0,1907,0,98119,47.627,-122.361,2590,4550,306,Seattle,West Olympic Place,Uptown,,,1,770000.0000000001,70000.0
3881900321,2014-05-14,339950.0,3,1.0,1050,5402,1.5,0,0,4,7,1050,0,1906,0,98144,47.5867,-122.311,1510,4685,1807,Seattle,17th Avenue South,,,,1,441935.0,101985.0
3881900445,2014-07-09,399950.0,5,2.75,1970,5400,1.0,0,0,3,7,1320,650,1986,0,98144,47.5868,-122.308,1280,2150,1806,Seattle,19th Avenue South,,,,1,439945.00000000006,39995.0
3881900605,2015-03-15,445000.0,2,1.0,950,4800,1.0,0,0,3,6,950,0,1941,0,98144,47.5864,-122.301,1420,5400,2415,Seattle,South Holgate Street,,,,1,489500.00000000006,44500.0
3882300090,2014-12-26,475000.0,3,1.75,1330,14560,1.0,0,0,3,7,1330,0,1983,0,98052,47.6599,-122.135,1510,9890,15400,Redmond,Northeast 59th Way,,,,1,617500.0,142500.0
3882300100,2014-12-01,490000.0,3,1.75,1600,16510,1.0,0,0,3,8,1600,0,1984,0,98052,47.6601,-122.135,1510,10407,,Redmond,WA 520,,,,1,637000.0,147000.0
3882320010,2014-11-26,565000.0,4,2.5,2520,13156,1.0,0,0,3,8,1520,1000,1979,0,98052,47.6558,-122.135,2050,10940,5276,Redmond,154th Avenue Northeast,,,,1,621500.0,56500.0
3883800011,2015-04-08,219900.0,3,1.0,860,10426,1.0,0,0,3,6,860,0,1954,0,98146,47.4987,-122.341,1140,11250,11618,Burien,6th Avenue Southwest,,,,1,285870.0,65970.0
3885805300,2015-04-29,595000.0,3,1.0,1300,11520,1.0,0,0,3,6,1300,0,1958,0,98033,47.6829,-122.195,1440,8064,645,Kirkland,10th Avenue,,,,1,654500.0,59500.0
3885805640,2014-07-04,625000.0,3,1.5,1300,7200,1.0,0,0,5,7,1300,0,1960,0,98033,47.6821,-122.196,2280,7200,619,Kirkland,9th Avenue,,,,1,687500.0,62500.0
3886000010,2014-08-21,487000.0,2,2.5,1470,2533,2.0,0,0,3,8,1470,0,2005,0,98033,47.6874,-122.165,1470,6511,13131,Kirkland,Northeast 97th Street,,Kirkland Bungalows,,1,633100.0,146100.0
3886901795,2015-04-22,655000.0,6,5.0,2850,6600,2.0,0,0,3,7,2850,0,1994,0,98033,47.6813,-122.187,1870,9900,11427,Kirkland,Northeast 88th Street,,,,1,720500.0,65500.0
3886902505,2015-03-11,616300.0,3,2.0,1700,8400,2.0,0,2,3,7,1700,0,1927,0,98033,47.6825,-122.19,1820,9000,11220,Kirkland,Northeast 90th Street,,,,1,677930.0,61630.0
3886902590,2015-02-26,470000.0,5,2.0,1900,6000,1.5,0,0,4,6,1900,0,1920,0,98033,47.6831,-122.186,2110,8400,9009,Kirkland,116th Avenue Northeast,,,,1,611000.0,141000.0
3886903155,2015-03-04,606000.0,3,2.0,1980,7680,1.5,0,0,4,6,1070,910,1911,0,98033,47.6839,-122.195,1330,8704,645,Kirkland,11th Avenue,,,,1,666600.0,60600.0
3888100022,2014-09-25,649800.0,4,2.5,2280,9827,2.0,0,0,3,8,2280,0,1995,0,98033,47.6883,-122.168,1660,9827,9733,Kirkland,130th Avenue Northeast,,,,1,714780.0,64980.0
3888100029,2014-05-29,475300.0,3,1.0,2110,10005,1.0,0,0,5,7,1110,1000,1924,0,98033,47.688,-122.168,1360,9827,9719,Kirkland,130th Avenue Northeast,,,,1,617890.0,142590.0
3888100030,2014-07-14,410000.0,3,2.0,1270,10227,1.0,0,0,4,6,1270,0,1968,0,98033,47.6876,-122.168,1470,9750,9709,Kirkland,130th Avenue Northeast,,,,1,533000.0,123000.0
3888100043,2014-05-07,350000.0,3,1.0,1010,9360,1.0,0,0,3,6,1010,0,1981,0,98033,47.6874,-122.168,1470,9360,9703,Kirkland,130th Avenue Northeast,,,,1,455000.0,105000.0
3888100117,2014-11-10,510000.0,5,1.5,1550,9750,1.0,0,0,4,7,1550,0,1966,0,98033,47.6811,-122.169,1970,9750,8704,Kirkland,128th Avenue Northeast,Snyders Corner,,,1,663000.0,153000.0
3888100133,2014-10-14,360000.0,3,1.0,1160,10988,1.0,0,0,3,7,1160,0,1965,0,98033,47.6818,-122.165,1670,51376,13038,Kirkland,Northeast 88th Street,,,,1,468000.0,108000.0
3888100176,2015-03-06,500000.0,4,2.0,2120,7806,1.0,0,0,4,6,1770,350,1949,0,98033,47.6859,-122.166,1560,9920,13027,Kirkland,Northeast 95th Street,,,,1,650000.0,150000.0
3888100226,2014-06-30,461000.0,3,1.75,3600,8666,2.0,0,0,4,6,2400,1200,1948,0,98033,47.6893,-122.167,2290,8200,13017,Redmond,Northeast 100th Street,,,,1,599300.0,138300.0
3893100319,2015-03-23,450000.0,3,1.75,1390,11700,1.0,0,0,4,7,1390,0,1966,0,98033,47.7002,-122.192,1060,8686,11125,Kirkland,112th Avenue Northeast,,,,1,585000.0,135000.0
3893100327,2014-07-23,355000.0,3,1.0,940,8512,1.0,0,0,4,7,940,0,1967,0,98033,47.7002,-122.191,1060,8512,11209,Kirkland,Northeast 112th Street,,,,1,461500.0,106500.0
3897100060,2014-07-23,375000.0,3,1.5,1110,5500,1.0,0,0,3,6,1110,0,1940,1997,98033,47.6717,-122.184,1670,6600,11637,Kirkland,Northeast 75th Street,Snyders Corner,,,1,487500.0,112500.0
3897100170,2014-08-27,370000.0,3,1.75,1150,6600,1.5,0,0,4,6,1150,0,1970,0,98033,47.6709,-122.185,1530,6600,11611,Kirkland,Northeast 74th Street,,,,1,481000.0,111000.0
3897100275,2014-10-27,460000.0,3,1.75,1660,9900,2.0,0,0,3,8,1660,0,1978,0,98033,47.6704,-122.184,1720,6600,11714,Kirkland,Northeast 73rd Street,,,,1,598000.0,138000.0
3900100265,2015-01-29,625000.0,3,1.0,1020,7650,1.0,0,0,3,6,1020,0,1919,0,98033,47.6795,-122.202,1870,5500,337,Kirkland,6th Avenue,,,,1,687500.0,62500.0
3900500110,2014-11-17,627000.0,3,2.0,2310,10525,2.0,0,0,5,7,2310,0,1965,0,98033,47.6727,-122.174,1430,10523,7528,Kirkland,124th Place Northeast,,,,1,689700.0,62700.0
3901100015,2014-12-30,460000.0,3,1.75,1290,8580,1.0,0,0,4,7,1290,0,1962,0,98033,47.6707,-122.174,1840,8580,12418,Kirkland,Northeast 73rd Street,Snyders Corner,,,1,598000.0,138000.0
3901100055,2014-12-22,350000.0,3,1.75,1010,8580,1.0,0,0,3,7,1010,0,1961,0,98033,47.6703,-122.174,1500,8580,12421,Kirkland,Northeast 73rd Street,Snyders Corner,,,1,455000.0,105000.0
3902100150,2015-02-02,490000.0,5,2.0,2150,4500,1.5,0,0,3,8,2150,0,1938,0,98116,47.5582,-122.388,1300,4500,4916,Seattle,Erskine Way Southwest,,,,1,539000.0,49000.0
3902100205,2015-04-17,515000.0,3,1.75,1190,4500,1.0,0,0,3,6,1190,0,1922,2012,98116,47.5576,-122.388,1820,4500,4970,Seattle,Lewis Place Southwest,,,,1,566500.0,51500.0
3902300100,2014-05-12,522000.0,4,2.25,1800,8623,1.0,0,0,4,8,1360,440,1980,0,98033,47.692,-122.184,2370,8623,11725,Kirkland,Northeast 102nd Place,,,,1,678600.0,156600.0
3902300210,2014-07-15,607000.0,4,2.75,2150,16728,1.0,0,0,4,8,1240,910,1982,0,98033,47.6915,-122.183,2200,9257,11821,Kirkland,Northeast 102nd Place,,,,1,667700.0,60700.0
3902300350,2014-08-06,606000.0,4,2.25,2390,8858,1.0,0,0,4,8,1740,650,1979,0,98033,47.6925,-122.184,2240,8858,11732,Kirkland,Northeast 102nd Place,,,,1,666600.0,60600.0
3902300450,2014-07-02,630000.0,4,2.5,2190,9880,1.0,0,0,4,8,1410,780,1979,0,98033,47.6926,-122.186,2190,9198,11617,Kirkland,Northeast 103rd Place,,,,1,693000.0,63000.0
3902310210,2014-08-22,610000.0,4,2.5,2100,8800,1.0,0,0,5,8,1250,850,1980,0,98033,47.6909,-122.186,2100,9000,10046,Kirkland,116th Avenue Northeast,,,,1,671000.0,61000.0
3903200050,2015-03-24,263950.0,3,1.75,1700,11613,1.0,0,0,5,7,1180,520,1977,0,98092,47.2874,-122.187,1500,12377,2320,Auburn,Hemlock Street Southeast,,,,4,343135.0,79185.0
3904100035,2014-05-08,235000.0,2,1.0,1270,3008,1.0,0,0,4,6,650,620,1923,0,98118,47.5351,-122.279,1270,1514,4305,Seattle,South Webster Street,Dunlap,,,1,305500.0,70500.0
3904100041,2015-04-24,290750.0,3,2.5,1270,865,2.0,0,0,3,7,1080,190,2008,0,98118,47.5351,-122.279,1630,7752,4305,Seattle,South Webster Street,Dunlap,,,1,377975.0,87225.0
3904100065,2014-10-28,340000.0,2,1.0,1280,9690,1.0,0,0,4,6,640,640,1919,0,98118,47.5341,-122.279,1630,15884,7530,Seattle,43rd Avenue South,,,,1,374000.00000000006,34000.0
3904100089,2015-03-18,300000.0,3,1.75,1350,7370,1.0,0,0,4,6,1350,0,1912,0,98118,47.5336,-122.278,1440,6000,4320,Seattle,South Holden Street,Dunlap,,,2,390000.0,90000.0
3904100106,2015-04-27,335000.0,3,1.0,2320,6750,1.0,0,0,3,7,1160,1160,1960,0,98118,47.5327,-122.276,1230,6075,4511,Seattle,South Holden Street,Dunlap,,,1,368500.00000000006,33500.0
3904100220,2014-12-09,276000.0,2,2.0,1480,6075,1.0,0,0,5,7,740,740,1919,0,98118,47.5317,-122.276,1230,6053,4452,Seattle,South Kenyon Street,Dunlap,,,1,358800.0,82800.0
3904900230,2014-07-16,520000.0,3,2.25,1850,10855,1.0,0,0,3,8,1370,480,1985,0,98029,47.5696,-122.02,1850,8209,24298,Sammamish,Southeast 42nd Street,,,,1,572000.0,52000.0
3904900530,2014-06-13,485000.0,3,2.5,1580,6065,2.0,0,0,3,8,1580,0,1985,0,98029,47.5692,-122.021,1770,6700,24103,Sammamish,Southeast 42nd Street,,,,2,630500.0,145500.0
3904900610,2014-10-12,475000.0,3,2.5,1630,7586,2.0,0,0,3,8,1630,0,1986,0,98029,47.5689,-122.023,2090,7330,23900,Sammamish,Southeast 42nd Street,,,,1,617500.0,142500.0
3904901190,2014-12-19,567000.0,3,2.5,2070,10908,2.0,0,0,3,8,2070,0,1986,0,98029,47.5665,-122.023,2220,10975,4325,Sammamish,239th Place Southeast,,,,1,623700.0,56700.0
3904901200,2014-08-18,530000.0,3,2.25,2010,11817,2.0,0,0,4,8,2010,0,1986,0,98029,47.5665,-122.023,2190,10168,4325,Sammamish,239th Place Southeast,,,,1,583000.0,53000.0
3904901300,2015-04-14,468000.0,3,2.25,1470,5597,2.0,0,0,3,7,1470,0,1985,0,98029,47.5674,-122.019,1610,5217,24412,Sammamish,Southeast 43rd Place,Hunter's Ridge,,,1,608400.0,140400.0
3904901330,2014-08-20,449950.0,3,2.25,1610,5159,2.0,0,0,3,7,1610,0,1985,0,98029,47.5675,-122.019,1610,5210,,Sammamish,East Plateau Trail,,,,1,584935.0,134985.0
3904901450,2014-11-20,445000.0,3,2.25,1850,4050,2.0,0,0,4,7,1850,0,1985,0,98029,47.5669,-122.017,1650,4468,4370,Sammamish,242nd Place Southeast,Hunter's Ridge,,,1,578500.0,133500.0
3904901520,2014-10-30,447000.0,3,2.25,1440,4667,2.0,0,0,3,7,1440,0,1985,0,98029,47.5662,-122.017,1610,4756,,Sammamish,Southeast 44th Street,Hunter's Ridge,,,1,581100.0,134100.0
3904901570,2015-03-20,432250.0,3,2.25,1440,6232,2.0,0,0,3,7,1440,0,1985,0,98029,47.5658,-122.018,1740,5999,,Sammamish,Southeast 44th Street,Hunter's Ridge,,,1,561925.0,129675.0
3904901670,2014-06-20,455000.0,3,2.25,1470,4653,2.0,0,0,4,7,1470,0,1985,0,98029,47.5667,-122.018,1560,4119,24251,Sammamish,Southeast 43rd Court,Hunter's Ridge,,,1,591500.0,136500.0
3904901710,2015-02-24,435500.0,3,2.25,1450,4789,2.0,0,0,3,7,1450,0,1985,0,98029,47.5665,-122.018,1560,4490,24253,Sammamish,Southeast 43rd Court,Hunter's Ridge,,,1,566150.0,130650.0
3904901840,2014-06-30,491500.0,3,2.25,1470,4322,2.0,0,0,3,7,1470,0,1985,0,98029,47.5672,-122.018,1610,4322,4307,Sammamish,242nd Place Southeast,Hunter's Ridge,,,2,638950.0,147450.0
3904910010,2014-07-23,480000.0,3,2.5,1640,7847,2.0,0,0,3,8,1640,0,1987,0,98029,47.5684,-122.018,1870,6079,4299,Sammamish,243rd Avenue Southeast,Hunter's Ridge,,,1,624000.0,144000.0
3904910050,2014-10-23,515000.0,3,2.5,1440,4394,1.0,0,0,5,8,1440,0,1987,0,98029,47.5688,-122.019,1900,5893,3589,Sammamish,243rd Avenue Southeast,Hunter's Ridge,,,1,566500.0,51500.0
3904910320,2015-02-25,484950.0,3,2.25,1670,5004,2.0,0,0,3,8,1670,0,1987,0,98029,47.5688,-122.017,1850,5276,,Sammamish,Klahanie Drive Southeast,Hunter's Ridge,,,2,630435.0,145485.0
3904910480,2014-07-31,490000.0,3,2.5,2010,9725,2.0,0,0,4,8,2010,0,1987,0,98029,47.568,-122.018,1850,6858,,Sammamish,East Plateau Trail,,,,2,637000.0,147000.0
3904910520,2014-06-25,505000.0,3,2.5,1860,8060,2.0,0,0,4,8,1860,0,1987,0,98029,47.5674,-122.017,1850,4661,4327,Sammamish,243rd Avenue Southeast,Hunter's Ridge,,,1,555500.0,50500.0
3904920390,2014-07-10,545000.0,3,2.5,2060,7184,2.0,0,0,3,8,2060,0,1987,0,98029,47.567,-122.012,2230,7788,24508,Sammamish,Southeast 43rd Place,Hunter's Ridge,,,1,599500.0,54500.0
3904920600,2014-11-05,560000.0,3,2.5,2280,12498,2.0,0,0,4,9,2280,0,1987,0,98029,47.5688,-122.014,2330,8844,,Sammamish,245th Avenue Southeast,,The Heights,,1,616000.0,56000.0
3904930240,2014-09-22,485000.0,3,2.5,1880,5502,2.0,0,0,3,8,1880,0,1988,0,98029,47.5737,-122.018,2040,5411,3999,Sammamish,242nd Avenue Southeast,,,,2,630500.0,145500.0
3904930410,2014-10-28,424000.0,3,2.0,1330,5632,1.0,0,0,3,8,1330,0,1988,0,98029,47.5745,-122.017,1900,4842,24238,Sammamish,Southeast 39th Street,,,,1,551200.0,127200.0
3904930530,2015-04-14,350000.0,3,2.0,1440,5469,1.0,0,0,3,8,1440,0,1988,0,98029,47.5753,-122.017,1980,6198,3700,Sammamish,242nd Avenue Southeast,,,,1,455000.0,105000.0
3904930730,2014-11-05,496600.0,3,2.5,1910,5562,2.0,0,0,3,8,1910,0,1988,0,98029,47.5738,-122.017,1940,4647,24084,Sammamish,Southeast 40th Street,,,,2,645580.0,148980.0
3904940140,2014-10-06,550000.0,4,2.5,2420,8056,1.0,0,0,3,8,1680,740,1988,0,98029,47.5748,-122.013,2160,6807,3782,Sammamish,246th Avenue Southeast,,,,1,605000.0,55000.0
3904940160,2014-09-04,555000.0,3,2.5,2160,7584,2.0,0,0,3,8,2160,0,1988,0,98029,47.5751,-122.014,2160,7372,24598,Sammamish,Southeast 39th Place,,,,1,610500.0,55500.0
3904950190,2014-05-27,500000.0,3,2.25,1760,4539,2.0,0,0,3,8,1760,0,1988,0,98029,47.5754,-122.013,1960,4808,24655,Sammamish,246th Avenue Southeast,,,,1,550000.0,50000.0
3904960150,2015-04-23,535000.0,3,2.5,1970,6634,2.0,0,0,3,8,1970,0,1989,0,98029,47.5759,-122.012,2090,6176,24699,Sammamish,Southeast 37th Street,,,,1,588500.0,53500.0
3904980030,2015-04-14,500000.0,3,2.25,1690,4964,2.0,0,0,3,8,1690,0,1989,0,98029,47.5756,-122.01,1800,5036,,Sammamish,East Plateau Trail,,,,1,550000.0,50000.0
3904980270,2015-05-05,517500.0,3,2.5,1800,3933,2.0,0,0,3,8,1800,0,1989,0,98029,47.5746,-122.009,1800,4659,3652,Sammamish,248th Place Southeast,,Lake Pointe,,1,569250.0,51750.0
3904980320,2014-09-23,498688.0,3,2.5,1910,5600,2.0,0,0,3,8,1910,0,1989,0,98029,47.5752,-122.009,1800,4928,3610,Sammamish,248th Place Southeast,,Lake Pointe,,1,548556.8,49868.8
3904980360,2015-01-12,495000.0,3,2.5,1800,7318,2.0,0,0,3,8,1800,0,1989,0,98029,47.5747,-122.008,1800,5414,3721,Sammamish,248th Place Southeast,,Lake Pointe,,2,643500.0,148500.0
3904990030,2014-07-09,561000.0,4,2.5,2570,5250,2.0,0,0,3,8,2570,0,1990,0,98029,47.5763,-122.0,2260,5392,3650,Sammamish,254th Avenue Southeast,,The Arbor,,1,617100.0,56100.0
3904990260,2014-07-24,545800.0,4,2.5,1980,4500,2.0,0,0,3,8,1980,0,1989,0,98029,47.579,-122.001,1770,4595,25298,Sammamish,Southeast 35th Street,,The Arbor,,1,600380.0,54580.0
3904990430,2015-01-29,495000.0,5,2.5,2200,4942,2.0,0,0,3,8,2200,0,1989,0,98029,47.5772,-122.001,2200,5924,3598,Sammamish,253rd Court Southeast,,The Arbor,,2,643500.0,148500.0
3904990570,2014-05-24,496700.0,3,2.5,1740,5782,2.0,0,0,4,8,1740,0,1989,0,98029,47.5783,-122.001,2080,5782,3516,Sammamish,253rd Court Southeast,,The Arbor,,2,645710.0,149010.0
3905030140,2014-06-22,545000.0,4,2.5,2090,6023,2.0,0,0,3,8,2090,0,1990,0,98029,47.5713,-121.997,2090,6023,25799,Sammamish,Southeast 39th Street,,Winslow Place,,1,599500.0,54500.0
3905030330,2014-10-08,564800.0,3,2.25,1990,8501,2.0,0,0,3,8,1990,0,1991,0,98029,47.5707,-121.996,2090,6459,25785,Sammamish,Southeast 40th Street,,Winslow Place,,1,621280.0,56480.0
3905030480,2014-06-17,536000.0,4,2.25,1990,5948,2.0,0,0,3,8,1990,0,1991,0,98029,47.5712,-121.995,2150,6459,4004,Sammamish,258th Way Southeast,,Winslow Place,,1,589600.0,53600.0
3905040040,2015-02-26,464000.0,3,2.5,1770,5146,2.0,0,0,3,8,1770,0,1992,0,98029,47.5704,-121.999,1870,5146,,Sammamish,Klahanie Drive Southeast,Hunter's Ridge,,,1,603200.0,139200.0
3905040060,2015-03-13,477500.0,3,2.0,1860,5146,2.0,0,0,3,8,1860,0,1991,0,98029,47.5706,-121.999,1950,5146,4010,Sammamish,255th Place Southeast,,Heatherwood,,1,620750.0,143250.0
3905040070,2015-05-04,540000.0,3,2.5,1670,5146,2.0,0,0,3,8,1670,0,1991,0,98029,47.5707,-121.999,1940,5146,4010,Sammamish,255th Place Southeast,,Heatherwood,,1,594000.0,54000.0
3905040220,2014-05-09,525000.0,3,2.5,2030,6970,2.0,0,0,4,8,2030,0,1991,0,98029,47.5718,-121.999,2000,6140,25695,Sammamish,Southeast 39th Way,,Summerwalk at Klahanie,,1,577500.0,52500.0
3905040590,2015-04-21,560000.0,3,2.5,2180,7169,2.0,0,0,3,8,2180,0,1990,0,98029,47.5714,-122.002,2150,5914,25406,Sammamish,Southeast 42nd Street,,Heatherwood,,1,616000.0,56000.0
3905040780,2014-09-24,520000.0,4,3.0,2190,5085,2.0,0,0,4,8,2190,0,1992,0,98029,47.5693,-122.002,2130,5142,4298,Sammamish,255th Place Southeast,,Heatherwood,,1,572000.0,52000.0
3905040800,2014-09-25,533600.0,3,2.5,1930,5080,2.0,0,0,4,8,1930,0,1990,0,98029,47.5694,-122.001,2190,5085,4237,Sammamish,Klahanie Drive Southeast,Hunter's Ridge,,,1,586960.0,53360.0
3905050240,2014-06-24,425000.0,3,2.5,1930,4500,2.0,0,0,3,8,1930,0,1990,0,98029,47.5791,-122.001,1770,4500,,Sammamish,East Plateau Trail,Tibbets Station,,,1,552500.0,127500.0
3905050280,2014-08-19,533000.0,3,2.5,2060,4812,2.0,0,0,3,8,2060,0,1990,0,98029,47.5793,-122.002,1930,5264,25234,Sammamish,Southeast 35th Street,,The Arbor,,1,586300.0,53300.0
3905060070,2014-08-29,545000.0,4,2.5,2080,8504,2.0,0,0,3,8,2080,0,1991,0,98029,47.5703,-121.998,2000,6773,25700,Sammamish,Southeast 41st Street,,The Willows,,1,599500.0,54500.0
3905080280,2015-03-04,529000.0,3,2.5,1880,4499,2.0,0,0,3,8,1880,0,1993,0,98029,47.5664,-121.999,2130,5114,,Sammamish,Klahanie Community Trail,Tibbetts Station,,,1,581900.0,52900.0
3905080310,2014-08-06,509950.0,3,2.5,1880,4668,2.0,0,0,3,8,1880,0,1993,0,98029,47.5666,-121.999,2060,4668,4278,Sammamish,258th Avenue Southeast,,The Willows,,1,560945.0,50995.0
3905080730,2015-02-23,535500.0,3,2.5,2050,4976,2.0,0,0,3,8,2050,0,1994,0,98029,47.5689,-121.995,2050,5153,25862,Sammamish,Southeast 42nd Way,,The Willows,,1,589050.0,53550.0
3905080870,2015-02-06,510000.0,3,2.5,1890,5929,2.0,0,0,3,8,1890,0,1993,0,98029,47.5697,-121.994,2060,5775,4103,Sammamish,259th Avenue Southeast,,The Willows,,1,561000.0,51000.0
3905081070,2014-05-21,535800.0,4,2.5,1900,5790,2.0,0,0,3,8,1900,0,1994,0,98029,47.5691,-121.996,2030,5790,4168,Sammamish,258th Avenue Southeast,,The Willows,,1,589380.0,53580.0
3905081350,2015-01-09,560000.0,4,2.75,1950,6192,2.0,0,0,3,8,1950,0,1992,0,98029,47.5698,-121.999,2040,5441,25636,Sammamish,Southeast 41st Street,,The Willows,,1,616000.0,56000.0
3905081500,2014-06-04,532000.0,3,2.5,1820,4910,2.0,0,0,3,8,1820,0,1993,0,98029,47.5703,-121.996,2090,6668,25760,Sammamish,Southeast 41st Street,,The Willows,,1,585200.0,53200.0
3905081800,2014-07-25,560000.0,4,3.0,2170,5764,2.0,0,0,3,8,2170,0,1992,0,98029,47.5673,-121.999,2010,5681,4272,Sammamish,257th Place Southeast,,The Willows,,1,616000.0,56000.0
3905100070,2015-02-03,467000.0,3,2.5,1530,3984,2.0,0,0,3,8,1530,0,1995,0,98029,47.569,-122.007,1720,4005,4230,Sammamish,249th Court Southeast,,Madison Place,,1,607100.0,140100.0
3905100210,2014-07-23,449950.0,3,2.5,1530,3840,2.0,0,0,3,8,1530,0,1994,0,98029,47.5691,-122.007,1720,3985,4246,Sammamish,249th Court Southeast,,Madison Place,,1,584935.0,134985.0
3905100220,2014-05-28,535000.0,3,2.5,1720,4006,2.0,0,0,3,8,1720,0,1994,0,98029,47.569,-122.007,1780,3974,4230,Sammamish,249th Court Southeast,,Madison Place,,1,588500.0,53500.0
3905100280,2014-07-01,478000.0,3,2.25,1640,3896,2.0,0,0,3,8,1640,0,1994,0,98029,47.5689,-122.006,1780,3999,4211,Sammamish,250th Place Southeast,,Madison Place,,1,621400.0,143400.0
3905100310,2014-06-25,544000.0,4,2.5,2030,3974,2.0,0,0,3,8,2030,0,1994,0,98029,47.5692,-122.006,1780,3953,4270,Sammamish,250th Place Southeast,,Madison Place,,1,598400.0,54400.0
3905100380,2015-04-21,535000.0,4,2.25,1860,3766,2.0,0,0,3,8,1860,0,1995,0,98029,47.5699,-122.006,1860,4169,25042,Sammamish,Southeast 42nd Street,,Madison Place,,1,588500.0,53500.0
3905100520,2014-10-29,510000.0,3,2.5,1860,3658,2.0,0,0,3,8,1860,0,1994,0,98029,47.5703,-122.004,1840,3739,4182,Sammamish,252nd Avenue Southeast,,Madison Place,,1,561000.0,51000.0
3905100610,2015-04-09,517500.0,4,2.5,1520,3370,2.0,0,0,3,8,1520,0,1994,0,98029,47.5696,-122.004,1860,4486,4244,Sammamish,252nd Avenue Southeast,,Madison Place,,1,569250.0,51750.0
3905100630,2014-07-16,500000.0,3,2.25,1710,4561,2.0,0,0,4,8,1710,0,1994,0,98029,47.5691,-122.004,1810,4770,25231,Sammamish,Southeast 42nd Drive,,Madison Place,,1,550000.0,50000.0
3905100740,2014-06-08,540000.0,4,2.5,1780,4169,2.0,0,0,3,8,1780,0,1994,0,98029,47.5695,-122.006,1830,4164,25011,Sammamish,Southeast 42nd Street,,Madison Place,,1,594000.0,54000.0
3905100840,2014-07-23,500000.0,3,2.25,1580,4379,2.0,0,0,4,8,1580,0,1994,0,98029,47.5694,-122.005,1770,4187,25130,Sammamish,Southeast 42nd Drive,,Madison Place,,1,550000.0,50000.0
3905120540,2014-06-18,570000.0,4,2.5,2290,6738,2.0,0,0,3,8,2290,0,1996,0,98029,47.5714,-122.005,2100,6261,4056,Sammamish,252nd Avenue Southeast,,Lake Ridge,,1,627000.0,57000.0
3908100020,2014-08-03,540000.0,4,1.0,1360,5766,1.5,0,0,5,7,1360,0,1951,0,98115,47.6827,-122.289,1500,5704,7340,Seattle,35th Avenue Northeast,Wedgwood,,Safeway,1,594000.0,54000.0
3915500045,2014-11-14,180000.0,3,1.0,1010,8581,1.0,0,0,4,6,1010,0,1920,0,98002,47.3043,-122.216,1060,10354,1002,Auburn,4th Street Southeast,,,,1,234000.0,54000.0
3918400013,2014-07-01,337000.0,3,2.25,1460,941,3.0,0,0,3,8,1460,0,2006,0,98133,47.7145,-122.356,1490,1399,11707,Seattle,Greenwood Avenue North,,,,1,370700.00000000006,33700.0
3918400028,2014-10-21,367000.0,3,2.25,1400,1320,3.0,0,2,3,8,1400,0,2006,0,98133,47.7147,-122.356,1490,1449,11711,Seattle,Greenwood Avenue North,,,,1,403700.00000000006,36700.0
3920000040,2014-10-10,280000.0,5,2.0,2110,7919,1.0,0,0,3,7,1110,1000,1966,0,98118,47.5164,-122.267,1590,5250,9618,Seattle,52nd Avenue South,Rainier Beach,,,1,364000.0,84000.0
3925000020,2015-02-24,265000.0,3,2.0,1690,9516,1.0,0,0,3,7,1690,0,1997,0,98022,47.2132,-122.001,1850,9516,3220,Enumclaw,Garfield Street,,,,1,291500.0,26500.0
3946900010,2015-03-23,500007.0,2,1.75,1820,6050,1.0,0,0,3,7,910,910,1950,0,98115,47.6928,-122.323,1730,6050,8822,Seattle,5th Avenue Northeast,,,,1,550007.7000000001,50000.700000000004
3949600090,2014-12-01,335000.0,3,1.0,980,9903,1.0,0,0,4,7,980,0,1966,0,98028,47.7746,-122.239,1830,9903,7541,Kenmore,Northeast 202nd Place,,,,1,435500.0,100500.0
3955500100,2015-04-07,450000.0,3,1.5,1390,10530,1.0,0,0,3,7,1390,0,1961,0,98033,47.7025,-122.196,1750,10530,11413,Kirkland,109th Avenue Northeast,,,,1,585000.0,135000.0
